credit_profile_id,cust_account_id,credit_limit,currency_code,payment_terms,risk_level,risk_score,overdue_tolerance_days,credit_hold_flag,review_date,effective_start_date,effective_end_date,status,created_date,last_update_date
700000880,300000880,17441494.81,CNY,NET60,LOW,47.61,15,N,2024-03-11 19:16:00,2024-03-11 19:16:00,,ACTIVE,2024-03-11 19:16:00,2024-03-11 19:16:00
700000881,300000881,11345770.43,CNY,NET30,LOW,94.37,0,N,2026-03-21 09:13:00,2026-03-21 09:13:00,,ACTIVE,2026-03-21 09:13:00,2026-03-21 09:13:00
700000882,300000882,17704698.33,CNY,NET30,LOW,46.19,15,N,2024-05-03 08:44:00,2024-05-03 08:44:00,,ACTIVE,2024-05-03 08:44:00,2024-05-03 08:44:00
700000883,300000883,4224814.16,CNY,NET30,LOW,88.17,0,N,2024-01-25 05:26:00,2024-01-25 05:26:00,,ACTIVE,2024-01-25 05:26:00,2024-01-25 05:26:00
700000884,300000884,1002179.07,CNY,NET60,LOW,88.25,30,N,2024-09-10 04:03:00,2024-09-10 04:03:00,,ACTIVE,2024-09-10 04:03:00,2024-09-10 04:03:00
700000885,300000885,16824541.84,CNY,PREPAID,LOW,90.34,0,N,2024-03-06 08:44:00,2024-03-06 08:44:00,,ACTIVE,2024-03-06 08:44:00,2024-03-06 08:44:00
700000886,300000886,241429.05,CNY,NET90,MEDIUM,81.86,0,N,2026-03-13 12:36:00,2026-03-13 12:36:00,,ACTIVE,2026-03-13 12:36:00,2026-03-13 12:36:00
700000887,300000887,69729.01,CNY,NET30,MEDIUM,72.74,0,N,2025-09-03 10:37:00,2025-09-03 10:37:00,,ACTIVE,2025-09-03 10:37:00,2025-09-03 10:37:00
700000888,300000888,1547708.07,CNY,PREPAID,HIGH,56.62,0,N,2025-03-09 19:10:00,2025-03-09 19:10:00,,ACTIVE,2025-03-09 19:10:00,2025-03-09 19:10:00
700000889,300000889,1385555.62,CNY,NET30,LOW,85.32,0,N,2025-05-20 08:03:00,2025-05-20 08:03:00,,ACTIVE,2025-05-20 08:03:00,2025-05-20 08:03:00
700000890,300000890,943436.57,CNY,NET30,HIGH,48.96,0,N,2025-10-11 01:07:00,2025-10-11 01:07:00,,ACTIVE,2025-10-11 01:07:00,2025-10-11 01:07:00
700000891,300000891,311954.48,CNY,NET30,LOW,87.26,0,N,2024-09-07 13:15:00,2024-09-07 13:15:00,,ACTIVE,2024-09-07 13:15:00,2024-09-07 13:15:00
700000892,300000892,3554514.3,CNY,NET30,LOW,59.61,0,N,2024-10-05 03:57:00,2024-10-05 03:57:00,,ACTIVE,2024-10-05 03:57:00,2024-10-05 03:57:00
700000893,300000893,8266598.59,CNY,NET60,LOW,44.57,0,N,2025-06-07 04:47:00,2025-06-07 04:47:00,,ACTIVE,2025-06-07 04:47:00,2025-06-07 04:47:00
700000894,300000894,450768.75,CNY,NET30,HIGH,16.11,0,N,2026-01-20 12:10:00,2026-01-20 12:10:00,,ACTIVE,2026-01-20 12:10:00,2026-01-20 12:10:00
700000895,300000895,554154.47,CNY,NET30,MEDIUM,60.84,0,N,2023-10-28 20:38:00,2023-10-28 20:38:00,,ACTIVE,2023-10-28 20:38:00,2023-10-28 20:38:00
700000896,300000896,84181.26,CNY,NET30,LOW,40.93,0,N,2024-06-24 10:44:00,2024-06-24 10:44:00,,ACTIVE,2024-06-24 10:44:00,2024-06-24 10:44:00
700000897,300000897,17358278.23,CNY,NET60,LOW,88.94,0,N,2025-10-07 03:42:00,2025-10-07 03:42:00,,ACTIVE,2025-10-07 03:42:00,2025-10-07 03:42:00
700000898,300000898,918970.95,CNY,NET30,MEDIUM,65.42,0,N,2025-01-03 00:23:00,2025-01-03 00:23:00,,ACTIVE,2025-01-03 00:23:00,2025-01-03 00:23:00
700000899,300000899,101257.85,CNY,NET30,MEDIUM,63.89,30,N,2023-10-18 18:27:00,2023-10-18 18:27:00,,ACTIVE,2023-10-18 18:27:00,2023-10-18 18:27:00
700000900,300000900,134041.1,CNY,NET30,HIGH,31.26,15,N,2024-08-17 23:04:00,2024-08-17 23:04:00,,ACTIVE,2024-08-17 23:04:00,2024-08-17 23:04:00
700000901,300000901,61973.03,CNY,NET60,MEDIUM,53.67,30,N,2026-03-18 02:40:00,2026-03-18 02:40:00,,ACTIVE,2026-03-18 02:40:00,2026-03-18 02:40:00
700000902,300000902,59149.48,CNY,PREPAID,LOW,47.46,0,N,2025-01-18 22:24:00,2025-01-18 22:24:00,,ACTIVE,2025-01-18 22:24:00,2025-01-18 22:24:00
700000903,300000903,2412919.41,CNY,NET60,HIGH,49.92,0,N,2025-02-12 19:02:00,2025-02-12 19:02:00,,ACTIVE,2025-02-12 19:02:00,2025-02-12 19:02:00
700000904,300000904,514309.91,CNY,NET30,LOW,77.34,0,N,2025-04-22 11:08:00,2025-04-22 11:08:00,,ACTIVE,2025-04-22 11:08:00,2025-04-22 11:08:00
700000905,300000905,61481.51,CNY,NET30,LOW,89.13,30,N,2025-03-08 11:00:00,2025-03-08 11:00:00,,ACTIVE,2025-03-08 11:00:00,2025-03-08 11:00:00
700000906,300000906,535758.74,CNY,NET30,LOW,63.22,30,N,2025-11-23 22:48:00,2025-11-23 22:48:00,,ACTIVE,2025-11-23 22:48:00,2025-11-23 22:48:00
700000907,300000907,13545017.04,CNY,NET30,LOW,49.52,30,N,2026-03-08 05:34:00,2026-03-08 05:34:00,,ACTIVE,2026-03-08 05:34:00,2026-03-08 05:34:00
700000908,300000908,170906.61,CNY,NET30,MEDIUM,92.79,0,N,2024-02-04 13:26:00,2024-02-04 13:26:00,,ACTIVE,2024-02-04 13:26:00,2024-02-04 13:26:00
700000909,300000909,559605.7,CNY,NET60,LOW,85.62,0,N,2025-09-01 06:30:00,2025-09-01 06:30:00,,ACTIVE,2025-09-01 06:30:00,2025-09-01 06:30:00
700000910,300000910,4449425.78,CNY,NET90,HIGH,21.63,0,N,2025-09-21 06:52:00,2025-09-21 06:52:00,,ACTIVE,2025-09-21 06:52:00,2025-09-21 06:52:00
700000911,300000911,247597.79,CNY,NET30,LOW,66.55,30,N,2024-04-23 08:16:00,2024-04-23 08:16:00,,ACTIVE,2024-04-23 08:16:00,2024-04-23 08:16:00
700000912,300000912,834760.74,CNY,NET30,HIGH,19.28,0,N,2025-02-24 15:05:00,2025-02-24 15:05:00,,ACTIVE,2025-02-24 15:05:00,2025-02-24 15:05:00
700000913,300000913,755566.86,CNY,NET30,LOW,49.34,0,N,2025-03-04 07:33:00,2025-03-04 07:33:00,,ACTIVE,2025-03-04 07:33:00,2025-03-04 07:33:00
700000914,300000914,64366.95,CNY,NET30,LOW,53.39,0,N,2025-03-26 17:34:00,2025-03-26 17:34:00,,ACTIVE,2025-03-26 17:34:00,2025-03-26 17:34:00
700000915,300000915,120892.1,CNY,NET30,LOW,44.16,15,N,2026-02-23 03:32:00,2026-02-23 03:32:00,,ACTIVE,2026-02-23 03:32:00,2026-02-23 03:32:00
700000916,300000916,5806903.69,CNY,NET90,LOW,93.81,0,N,2024-11-08 20:24:00,2024-11-08 20:24:00,,ACTIVE,2024-11-08 20:24:00,2024-11-08 20:24:00
700000917,300000917,182495.29,CNY,NET60,LOW,60.67,0,N,2025-08-23 05:43:00,2025-08-23 05:43:00,,ACTIVE,2025-08-23 05:43:00,2025-08-23 05:43:00
700000918,300000918,289557.41,CNY,NET30,LOW,42.04,0,N,2024-12-09 04:08:00,2024-12-09 04:08:00,,ACTIVE,2024-12-09 04:08:00,2024-12-09 04:08:00
700000919,300000919,10690537.65,CNY,NET90,MEDIUM,43.23,0,N,2023-12-30 06:04:00,2023-12-30 06:04:00,,ACTIVE,2023-12-30 06:04:00,2023-12-30 06:04:00
700000920,300000920,189993.49,CNY,NET30,LOW,82.27,0,N,2024-08-22 22:29:00,2024-08-22 22:29:00,,ACTIVE,2024-08-22 22:29:00,2024-08-22 22:29:00
700000921,300000921,1672690.16,CNY,NET30,LOW,94.88,0,N,2026-02-18 07:50:00,2026-02-18 07:50:00,,ACTIVE,2026-02-18 07:50:00,2026-02-18 07:50:00
700000922,300000922,3448745.73,CNY,NET60,HIGH,10.17,30,N,2026-03-09 23:25:00,2026-03-09 23:25:00,,ACTIVE,2026-03-09 23:25:00,2026-03-09 23:25:00
700000923,300000923,781404.55,CNY,PREPAID,LOW,80.7,30,N,2024-02-18 00:20:00,2024-02-18 00:20:00,,ACTIVE,2024-02-18 00:20:00,2024-02-18 00:20:00
700000924,300000924,962473.81,CNY,NET30,LOW,44.54,0,N,2025-02-26 16:58:00,2025-02-26 16:58:00,,ACTIVE,2025-02-26 16:58:00,2025-02-26 16:58:00
700000925,300000925,459153.55,CNY,NET60,LOW,53.15,15,N,2025-11-06 05:09:00,2025-11-06 05:09:00,,ACTIVE,2025-11-06 05:09:00,2025-11-06 05:09:00
700000926,300000926,186537.48,CNY,NET60,LOW,77.88,0,N,2025-01-12 09:51:00,2025-01-12 09:51:00,,ACTIVE,2025-01-12 09:51:00,2025-01-12 09:51:00
700000927,300000927,14557602.22,CNY,NET30,HIGH,19.63,0,N,2025-11-06 22:27:00,2025-11-06 22:27:00,,ACTIVE,2025-11-06 22:27:00,2025-11-06 22:27:00
700000928,300000928,10189273.53,CNY,PREPAID,LOW,40.98,15,N,2025-11-08 06:16:00,2025-11-08 06:16:00,,ACTIVE,2025-11-08 06:16:00,2025-11-08 06:16:00
700000929,300000929,13516974.61,CNY,NET30,LOW,94.46,15,N,2026-02-03 21:52:00,2026-02-03 21:52:00,,ACTIVE,2026-02-03 21:52:00,2026-02-03 21:52:00
700000930,300000930,4913877.62,CNY,NET30,HIGH,30.95,0,N,2025-01-09 13:46:00,2025-01-09 13:46:00,,ACTIVE,2025-01-09 13:46:00,2025-01-09 13:46:00
700000931,300000931,592935.23,CNY,NET30,LOW,62.54,0,N,2024-03-24 00:09:00,2024-03-24 00:09:00,,ACTIVE,2024-03-24 00:09:00,2024-03-24 00:09:00
700000932,300000932,18189815.85,CNY,PREPAID,LOW,88.61,15,N,2025-02-22 10:15:00,2025-02-22 10:15:00,,ACTIVE,2025-02-22 10:15:00,2025-02-22 10:15:00
700000933,300000933,196033.15,CNY,NET90,LOW,46.91,0,N,2024-06-14 17:37:00,2024-06-14 17:37:00,,ACTIVE,2024-06-14 17:37:00,2024-06-14 17:37:00
700000934,300000934,4142618.87,CNY,NET60,MEDIUM,40.95,15,N,2025-10-27 21:39:00,2025-10-27 21:39:00,,ACTIVE,2025-10-27 21:39:00,2025-10-27 21:39:00
700000935,300000935,12506641.92,CNY,NET30,LOW,87.52,0,N,2026-01-07 07:51:00,2026-01-07 07:51:00,,ACTIVE,2026-01-07 07:51:00,2026-01-07 07:51:00
700000936,300000936,62339.26,CNY,NET30,MEDIUM,79.94,0,N,2023-10-26 23:38:00,2023-10-26 23:38:00,,ACTIVE,2023-10-26 23:38:00,2023-10-26 23:38:00
700000937,300000937,65755.19,CNY,PREPAID,LOW,64.57,30,N,2024-11-07 19:54:00,2024-11-07 19:54:00,,ACTIVE,2024-11-07 19:54:00,2024-11-07 19:54:00
700000938,300000938,182693.92,CNY,NET60,LOW,81.67,0,N,2023-12-19 20:45:00,2023-12-19 20:45:00,,ACTIVE,2023-12-19 20:45:00,2023-12-19 20:45:00
700000939,300000939,74847.27,CNY,NET30,LOW,46.57,15,N,2024-12-08 07:39:00,2024-12-08 07:39:00,,ACTIVE,2024-12-08 07:39:00,2024-12-08 07:39:00
700000940,300000940,120497.25,CNY,NET30,MEDIUM,85.91,0,N,2026-02-01 01:46:00,2026-02-01 01:46:00,,ACTIVE,2026-02-01 01:46:00,2026-02-01 01:46:00
700000941,300000941,104950.46,CNY,NET30,LOW,59.35,30,N,2023-11-24 16:58:00,2023-11-24 16:58:00,,ACTIVE,2023-11-24 16:58:00,2023-11-24 16:58:00
700000942,300000942,5298846.52,CNY,NET60,LOW,84.05,0,N,2025-10-15 20:35:00,2025-10-15 20:35:00,,ACTIVE,2025-10-15 20:35:00,2025-10-15 20:35:00
700000943,300000943,358099.96,CNY,NET30,MEDIUM,42.55,30,N,2026-02-02 00:53:00,2026-02-02 00:53:00,,ACTIVE,2026-02-02 00:53:00,2026-02-02 00:53:00
700000944,300000944,172107.11,CNY,NET30,LOW,57.4,0,N,2023-11-06 14:28:00,2023-11-06 14:28:00,,ACTIVE,2023-11-06 14:28:00,2023-11-06 14:28:00
700000945,300000945,856148.3,CNY,NET30,LOW,88.43,0,N,2025-02-10 01:10:00,2025-02-10 01:10:00,,ACTIVE,2025-02-10 01:10:00,2025-02-10 01:10:00
700000946,300000946,845744.0,CNY,NET60,LOW,47.37,30,N,2025-07-21 06:39:00,2025-07-21 06:39:00,,ACTIVE,2025-07-21 06:39:00,2025-07-21 06:39:00
700000947,300000947,165755.28,CNY,NET30,LOW,63.26,15,N,2023-12-20 04:31:00,2023-12-20 04:31:00,,ACTIVE,2023-12-20 04:31:00,2023-12-20 04:31:00
700000948,300000948,8247695.46,CNY,NET60,LOW,66.77,0,N,2024-12-11 20:37:00,2024-12-11 20:37:00,,ACTIVE,2024-12-11 20:37:00,2024-12-11 20:37:00
700000949,300000949,4574011.79,CNY,NET30,LOW,50.23,30,N,2024-05-12 18:36:00,2024-05-12 18:36:00,,ACTIVE,2024-05-12 18:36:00,2024-05-12 18:36:00
700000950,300000950,486507.63,CNY,NET60,LOW,46.9,30,N,2025-11-03 08:56:00,2025-11-03 08:56:00,,ACTIVE,2025-11-03 08:56:00,2025-11-03 08:56:00
700000951,300000951,817602.28,CNY,NET30,MEDIUM,66.08,30,N,2025-08-03 18:57:00,2025-08-03 18:57:00,,ACTIVE,2025-08-03 18:57:00,2025-08-03 18:57:00
700000952,300000952,17758075.6,CNY,NET30,HIGH,39.33,0,N,2024-03-05 13:34:00,2024-03-05 13:34:00,,ACTIVE,2024-03-05 13:34:00,2024-03-05 13:34:00
700000953,300000953,720999.06,CNY,NET30,LOW,66.96,30,N,2025-08-31 18:57:00,2025-08-31 18:57:00,,ACTIVE,2025-08-31 18:57:00,2025-08-31 18:57:00
700000954,300000954,81099.55,CNY,NET30,LOW,87.11,0,N,2025-06-29 06:35:00,2025-06-29 06:35:00,,ACTIVE,2025-06-29 06:35:00,2025-06-29 06:35:00
700000955,300000955,110009.32,CNY,NET30,HIGH,19.7,0,N,2023-12-03 21:57:00,2023-12-03 21:57:00,,ACTIVE,2023-12-03 21:57:00,2023-12-03 21:57:00
700000956,300000956,3159724.96,CNY,NET90,LOW,92.68,0,N,2025-06-17 11:24:00,2025-06-17 11:24:00,,ACTIVE,2025-06-17 11:24:00,2025-06-17 11:24:00
700000957,300000957,7400979.83,CNY,NET60,MEDIUM,71.49,15,N,2024-07-20 16:13:00,2024-07-20 16:13:00,,ACTIVE,2024-07-20 16:13:00,2024-07-20 16:13:00
700000958,300000958,3995674.27,CNY,NET30,LOW,72.25,0,N,2024-06-07 13:08:00,2024-06-07 13:08:00,,ACTIVE,2024-06-07 13:08:00,2024-06-07 13:08:00
700000959,300000959,165747.08,CNY,NET60,MEDIUM,89.73,0,N,2025-02-01 23:50:00,2025-02-01 23:50:00,,ACTIVE,2025-02-01 23:50:00,2025-02-01 23:50:00
700000960,300000960,924694.56,CNY,NET30,LOW,84.29,0,N,2025-04-08 17:45:00,2025-04-08 17:45:00,,ACTIVE,2025-04-08 17:45:00,2025-04-08 17:45:00
700000961,300000961,879841.51,CNY,NET90,LOW,61.68,0,N,2023-12-19 06:09:00,2023-12-19 06:09:00,,ACTIVE,2023-12-19 06:09:00,2023-12-19 06:09:00
700000962,300000962,140171.52,CNY,NET30,LOW,47.36,0,N,2023-11-30 15:12:00,2023-11-30 15:12:00,,ACTIVE,2023-11-30 15:12:00,2023-11-30 15:12:00
700000963,300000963,137893.53,CNY,NET60,LOW,49.94,15,N,2026-01-22 23:36:00,2026-01-22 23:36:00,,ACTIVE,2026-01-22 23:36:00,2026-01-22 23:36:00
700000964,300000964,1481862.11,CNY,NET30,LOW,84.48,0,N,2024-12-01 13:51:00,2024-12-01 13:51:00,,ACTIVE,2024-12-01 13:51:00,2024-12-01 13:51:00
700000965,300000965,1401470.05,CNY,NET30,LOW,75.19,0,N,2024-04-07 20:56:00,2024-04-07 20:56:00,,ACTIVE,2024-04-07 20:56:00,2024-04-07 20:56:00
700000966,300000966,702626.04,CNY,NET30,HIGH,43.77,30,N,2024-07-19 19:37:00,2024-07-19 19:37:00,,ACTIVE,2024-07-19 19:37:00,2024-07-19 19:37:00
700000967,300000967,483432.12,CNY,NET90,MEDIUM,59.69,30,N,2024-06-19 11:07:00,2024-06-19 11:07:00,,ACTIVE,2024-06-19 11:07:00,2024-06-19 11:07:00
700000968,300000968,759576.59,CNY,NET90,LOW,79.08,15,N,2025-04-23 03:28:00,2025-04-23 03:28:00,,ACTIVE,2025-04-23 03:28:00,2025-04-23 03:28:00
700000969,300000969,77535.04,CNY,NET90,LOW,59.27,0,N,2023-10-30 03:05:00,2023-10-30 03:05:00,,ACTIVE,2023-10-30 03:05:00,2023-10-30 03:05:00
700000970,300000970,340002.49,CNY,NET30,LOW,40.63,0,N,2025-07-16 18:19:00,2025-07-16 18:19:00,,ACTIVE,2025-07-16 18:19:00,2025-07-16 18:19:00
700000971,300000971,691618.59,CNY,NET30,LOW,42.74,0,N,2025-04-14 22:23:00,2025-04-14 22:23:00,,ACTIVE,2025-04-14 22:23:00,2025-04-14 22:23:00
700000972,300000972,148861.38,CNY,NET30,LOW,57.62,0,N,2025-12-25 21:23:00,2025-12-25 21:23:00,,ACTIVE,2025-12-25 21:23:00,2025-12-25 21:23:00
700000973,300000973,860929.89,CNY,NET30,MEDIUM,76.25,0,N,2024-03-30 13:00:00,2024-03-30 13:00:00,,ACTIVE,2024-03-30 13:00:00,2024-03-30 13:00:00
700000974,300000974,11896500.42,CNY,NET30,LOW,65.52,15,N,2025-01-09 14:52:00,2025-01-09 14:52:00,,ACTIVE,2025-01-09 14:52:00,2025-01-09 14:52:00
700000975,300000975,5296592.3,CNY,NET30,MEDIUM,44.76,15,N,2026-02-12 15:04:00,2026-02-12 15:04:00,,ACTIVE,2026-02-12 15:04:00,2026-02-12 15:04:00
700000976,300000976,16941958.54,CNY,NET30,LOW,67.55,15,N,2024-12-30 14:43:00,2024-12-30 14:43:00,,ACTIVE,2024-12-30 14:43:00,2024-12-30 14:43:00
700000977,300000977,1252877.11,CNY,NET60,LOW,40.66,0,N,2025-03-08 19:34:00,2025-03-08 19:34:00,,ACTIVE,2025-03-08 19:34:00,2025-03-08 19:34:00
700000978,300000978,150794.24,CNY,NET60,LOW,42.75,15,N,2025-06-18 16:40:00,2025-06-18 16:40:00,,ACTIVE,2025-06-18 16:40:00,2025-06-18 16:40:00
700000979,300000979,3717746.37,CNY,PREPAID,LOW,61.32,0,N,2026-02-06 11:14:00,2026-02-06 11:14:00,,ACTIVE,2026-02-06 11:14:00,2026-02-06 11:14:00
700000980,300000980,147471.81,CNY,NET30,LOW,86.07,15,N,2025-10-29 09:30:00,2025-10-29 09:30:00,,ACTIVE,2025-10-29 09:30:00,2025-10-29 09:30:00
700000981,300000981,12065048.04,CNY,NET30,LOW,83.53,0,N,2025-01-19 05:28:00,2025-01-19 05:28:00,,ACTIVE,2025-01-19 05:28:00,2025-01-19 05:28:00
700000982,300000982,2548843.31,CNY,NET30,LOW,81.33,30,N,2024-07-09 23:11:00,2024-07-09 23:11:00,,ACTIVE,2024-07-09 23:11:00,2024-07-09 23:11:00
700000983,300000983,538069.96,CNY,NET90,LOW,78.51,0,N,2023-11-17 02:20:00,2023-11-17 02:20:00,,ACTIVE,2023-11-17 02:20:00,2023-11-17 02:20:00
700000984,300000984,17589581.08,CNY,NET30,LOW,44.41,30,N,2025-10-15 05:01:00,2025-10-15 05:01:00,,ACTIVE,2025-10-15 05:01:00,2025-10-15 05:01:00
700000985,300000985,1120828.1,CNY,NET60,LOW,79.49,30,N,2024-12-17 00:02:00,2024-12-17 00:02:00,,ACTIVE,2024-12-17 00:02:00,2024-12-17 00:02:00
700000986,300000986,172928.9,CNY,PREPAID,LOW,64.16,0,N,2025-03-28 05:21:00,2025-03-28 05:21:00,,ACTIVE,2025-03-28 05:21:00,2025-03-28 05:21:00
700000987,300000987,10795469.43,CNY,NET60,LOW,60.73,0,N,2025-07-22 22:16:00,2025-07-22 22:16:00,,ACTIVE,2025-07-22 22:16:00,2025-07-22 22:16:00
700000988,300000988,19659898.04,CNY,NET90,LOW,62.67,0,N,2024-05-30 07:55:00,2024-05-30 07:55:00,,ACTIVE,2024-05-30 07:55:00,2024-05-30 07:55:00
700000989,300000989,3642053.48,CNY,NET90,LOW,41.06,0,N,2024-10-05 18:22:00,2024-10-05 18:22:00,,ACTIVE,2024-10-05 18:22:00,2024-10-05 18:22:00
700000990,300000990,133620.4,CNY,NET30,LOW,69.17,0,N,2025-01-21 05:17:00,2025-01-21 05:17:00,,ACTIVE,2025-01-21 05:17:00,2025-01-21 05:17:00
700000991,300000991,1714570.82,CNY,NET30,HIGH,46.79,0,N,2025-08-19 13:09:00,2025-08-19 13:09:00,,ACTIVE,2025-08-19 13:09:00,2025-08-19 13:09:00
700000992,300000992,3596100.8,CNY,NET60,LOW,64.69,0,N,2025-08-14 09:37:00,2025-08-14 09:37:00,,ACTIVE,2025-08-14 09:37:00,2025-08-14 09:37:00
700000993,300000993,17406035.74,CNY,NET90,LOW,54.96,30,N,2024-04-14 10:44:00,2024-04-14 10:44:00,,ACTIVE,2024-04-14 10:44:00,2024-04-14 10:44:00
700000994,300000994,9255557.13,CNY,NET90,LOW,44.05,0,N,2025-09-09 19:46:00,2025-09-09 19:46:00,,ACTIVE,2025-09-09 19:46:00,2025-09-09 19:46:00
700000995,300000995,7837156.98,CNY,NET30,MEDIUM,58.96,30,N,2025-02-03 05:21:00,2025-02-03 05:21:00,,ACTIVE,2025-02-03 05:21:00,2025-02-03 05:21:00
700000996,300000996,403845.56,CNY,NET30,LOW,49.5,30,N,2024-09-07 07:31:00,2024-09-07 07:31:00,,ACTIVE,2024-09-07 07:31:00,2024-09-07 07:31:00
700000997,300000997,189491.94,CNY,PREPAID,LOW,48.07,30,N,2026-01-03 19:52:00,2026-01-03 19:52:00,,ACTIVE,2026-01-03 19:52:00,2026-01-03 19:52:00
700000998,300000998,3365746.9,CNY,NET30,MEDIUM,69.71,0,N,2026-03-13 17:27:00,2026-03-13 17:27:00,,ACTIVE,2026-03-13 17:27:00,2026-03-13 17:27:00
700000999,300000999,14335778.83,CNY,PREPAID,LOW,54.36,30,N,2025-09-24 16:39:00,2025-09-24 16:39:00,,ACTIVE,2025-09-24 16:39:00,2025-09-24 16:39:00
700001000,300001000,7294027.96,CNY,NET30,LOW,82.05,0,N,2025-03-22 16:20:00,2025-03-22 16:20:00,,ACTIVE,2025-03-22 16:20:00,2025-03-22 16:20:00
