cust_account_id,party_id,account_number,account_name,customer_class_code,credit_classification,payment_term_code,sales_channel_code,region_code,account_status,open_date,created_date,last_update_date
300000836,100000836,CUST300000836,杭州远辰电子制造有限公司,STANDARD,LOW,NET90,ONLINE,北京,ACTIVE,2026-03-03 04:41:00,2026-03-03 04:41:00,2026-03-03 04:41:00
300000837,100000837,CUST300000837,苏州恒越制造贸易有限公司,STANDARD,MEDIUM,NET30,PARTNER,杭州,ACTIVE,2025-09-21 05:14:00,2025-09-21 05:14:00,2025-09-21 05:14:00
300000838,100000838,CUST300000838,北京嘉禾供应链贸易有限公司,STANDARD,LOW,NET30,PARTNER,杭州,ACTIVE,2024-11-30 01:16:00,2024-11-30 01:16:00,2024-11-30 01:16:00
300000839,100000839,CUST300000839,上海安拓科技贸易有限公司,STANDARD,LOW,NET30,PARTNER,上海,ACTIVE,2023-12-25 18:07:00,2023-12-25 18:07:00,2023-12-25 18:07:00
300000840,100000840,CUST300000840,上海融信制造有限公司,STANDARD,HIGH,NET30,PARTNER,北京,ACTIVE,2024-02-09 15:26:00,2024-02-09 15:26:00,2024-02-09 15:26:00
300000841,100000841,CUST300000841,杭州融信科技有限公司,STANDARD,MEDIUM,NET60,PARTNER,苏州,ACTIVE,2024-05-13 00:24:00,2024-05-13 00:24:00,2024-05-13 00:24:00
300000842,100000842,CUST300000842,深圳智联供应链供应链有限公司,STANDARD,MEDIUM,NET90,DIRECT,杭州,ACTIVE,2025-06-25 11:17:00,2025-06-25 11:17:00,2025-06-25 11:17:00
300000843,100000843,CUST300000843,苏州远辰科技有限公司,STANDARD,LOW,NET30,PARTNER,北京,ACTIVE,2024-10-26 14:18:00,2024-10-26 14:18:00,2024-10-26 14:18:00
300000844,100000844,CUST300000844,深圳恒越电子供应链有限公司,STANDARD,HIGH,NET60,PARTNER,苏州,ACTIVE,2024-05-10 13:39:00,2024-05-10 13:39:00,2024-05-10 13:39:00
300000845,100000845,CUST300000845,深圳安拓科技科技有限公司,STANDARD,LOW,NET60,DIRECT,杭州,ACTIVE,2026-01-17 04:05:00,2026-01-17 04:05:00,2026-01-17 04:05:00
300000846,100000846,CUST300000846,上海智联材料贸易有限公司,STANDARD,LOW,NET30,ONLINE,北京,ACTIVE,2024-11-30 17:56:00,2024-11-30 17:56:00,2024-11-30 17:56:00
300000847,100000847,CUST300000847,上海融信材料贸易有限公司,STANDARD,LOW,NET30,DIRECT,杭州,ACTIVE,2024-04-28 05:03:00,2024-04-28 05:03:00,2024-04-28 05:03:00
300000848,100000848,CUST300000848,杭州嘉禾电子科技有限公司,STANDARD,LOW,NET60,PARTNER,深圳,ACTIVE,2026-03-06 12:29:00,2026-03-06 12:29:00,2026-03-06 12:29:00
300000849,100000849,CUST300000849,苏州启元物流供应链有限公司,STANDARD,LOW,NET60,DIRECT,上海,ACTIVE,2025-12-29 10:08:00,2025-12-29 10:08:00,2025-12-29 10:08:00
300000850,100000850,CUST300000850,北京嘉禾科技贸易有限公司,STANDARD,MEDIUM,NET60,PARTNER,苏州,ACTIVE,2024-12-10 09:55:00,2024-12-10 09:55:00,2024-12-10 09:55:00
300000851,100000851,CUST300000851,苏州明川制造贸易有限公司,STANDARD,LOW,NET60,PARTNER,北京,ACTIVE,2025-08-02 21:06:00,2025-08-02 21:06:00,2025-08-02 21:06:00
300000852,100000852,CUST300000852,苏州嘉禾医疗制造有限公司,STANDARD,MEDIUM,NET30,PARTNER,苏州,ACTIVE,2024-07-21 05:45:00,2024-07-21 05:45:00,2024-07-21 05:45:00
300000853,100000853,CUST300000853,上海远辰制造科技有限公司,STANDARD,LOW,NET30,DIRECT,苏州,ACTIVE,2024-03-20 08:14:00,2024-03-20 08:14:00,2024-03-20 08:14:00
300000854,100000854,CUST300000854,北京云启材料制造有限公司,STANDARD,LOW,NET30,DIRECT,上海,ACTIVE,2024-04-03 10:37:00,2024-04-03 10:37:00,2024-04-03 10:37:00
300000855,100000855,CUST300000855,上海嘉禾科技有限公司,STANDARD,LOW,NET60,ONLINE,苏州,ACTIVE,2025-09-03 00:05:00,2025-09-03 00:05:00,2025-09-03 00:05:00
300000856,100000856,CUST300000856,上海智联电子贸易有限公司,STANDARD,LOW,NET30,DIRECT,深圳,ACTIVE,2025-09-18 15:16:00,2025-09-18 15:16:00,2025-09-18 15:16:00
300000857,100000857,CUST300000857,北京远辰制造有限公司,STANDARD,MEDIUM,NET30,PARTNER,杭州,ACTIVE,2025-07-02 10:47:00,2025-07-02 10:47:00,2025-07-02 10:47:00
300000858,100000858,CUST300000858,徐敏,STANDARD,LOW,NET30,DIRECT,上海,ACTIVE,2024-05-30 21:19:00,2024-05-30 21:19:00,2024-05-30 21:19:00
300000859,100000859,CUST300000859,杭州远辰医疗供应链有限公司,STANDARD,LOW,NET30,DIRECT,杭州,ACTIVE,2024-02-13 18:48:00,2024-02-13 18:48:00,2024-02-13 18:48:00
300000860,100000860,CUST300000860,杭州嘉禾医疗供应链有限公司,STANDARD,LOW,PREPAID,DIRECT,深圳,ACTIVE,2024-01-18 09:37:00,2024-01-18 09:37:00,2024-01-18 09:37:00
300000861,100000861,CUST300000861,苏州嘉禾科技有限公司,STANDARD,HIGH,NET30,PARTNER,杭州,ACTIVE,2025-10-07 16:59:00,2025-10-07 16:59:00,2025-10-07 16:59:00
300000862,100000862,CUST300000862,杭州远辰制造制造有限公司,STANDARD,LOW,NET90,PARTNER,苏州,ACTIVE,2025-01-31 15:18:00,2025-01-31 15:18:00,2025-01-31 15:18:00
300000863,100000863,CUST300000863,杭州启元科技供应链有限公司,STANDARD,LOW,NET30,ONLINE,上海,ACTIVE,2024-05-06 08:20:00,2024-05-06 08:20:00,2024-05-06 08:20:00
300000864,100000864,CUST300000864,苏州启元制造科技有限公司,STANDARD,LOW,NET30,PARTNER,杭州,ACTIVE,2025-12-18 19:55:00,2025-12-18 19:55:00,2025-12-18 19:55:00
300000865,100000865,CUST300000865,深圳安拓医疗有限公司,STANDARD,MEDIUM,NET60,ONLINE,杭州,ACTIVE,2024-08-06 04:21:00,2024-08-06 04:21:00,2024-08-06 04:21:00
300000866,100000866,CUST300000866,杭州嘉禾材料科技有限公司,STANDARD,LOW,NET90,DIRECT,苏州,ACTIVE,2025-03-11 18:36:00,2025-03-11 18:36:00,2025-03-11 18:36:00
300000867,100000867,CUST300000867,苏州启元材料有限公司,STANDARD,LOW,NET90,ONLINE,上海,ACTIVE,2024-12-10 23:09:00,2024-12-10 23:09:00,2024-12-10 23:09:00
300000868,100000868,CUST300000868,杭州智联物流科技有限公司,STANDARD,LOW,NET90,DIRECT,上海,ACTIVE,2025-06-29 18:32:00,2025-06-29 18:32:00,2025-06-29 18:32:00
300000869,100000869,CUST300000869,杭州华盛制造有限公司,STANDARD,LOW,NET30,ONLINE,上海,ACTIVE,2025-06-11 20:56:00,2025-06-11 20:56:00,2025-06-11 20:56:00
300000870,100000870,CUST300000870,杭州智联制造贸易有限公司,STANDARD,MEDIUM,NET30,DIRECT,杭州,ACTIVE,2025-04-21 02:44:00,2025-04-21 02:44:00,2025-04-21 02:44:00
300000871,100000871,CUST300000871,杭州远辰电子有限公司,STANDARD,LOW,NET60,PARTNER,杭州,ACTIVE,2025-03-14 00:42:00,2025-03-14 00:42:00,2025-03-14 00:42:00
300000872,100000872,CUST300000872,上海明川贸易制造有限公司,STANDARD,LOW,NET60,ONLINE,深圳,ACTIVE,2025-11-14 03:00:00,2025-11-14 03:00:00,2025-11-14 03:00:00
300000873,100000873,CUST300000873,北京智联医疗供应链有限公司,STANDARD,MEDIUM,NET90,DIRECT,深圳,ACTIVE,2025-08-20 14:18:00,2025-08-20 14:18:00,2025-08-20 14:18:00
300000874,100000874,CUST300000874,苏州融信供应链有限公司,STANDARD,LOW,NET60,ONLINE,北京,ACTIVE,2023-10-29 04:32:00,2023-10-29 04:32:00,2023-10-29 04:32:00
300000875,100000875,CUST300000875,深圳远辰科技有限公司,STANDARD,LOW,NET30,DIRECT,杭州,ACTIVE,2025-09-13 06:35:00,2025-09-13 06:35:00,2025-09-13 06:35:00
300000876,100000876,CUST300000876,上海远辰物流贸易有限公司,STANDARD,LOW,PREPAID,DIRECT,上海,ACTIVE,2025-02-16 06:16:00,2025-02-16 06:16:00,2025-02-16 06:16:00
300000877,100000877,CUST300000877,杭州嘉禾材料供应链有限公司,STANDARD,HIGH,NET30,DIRECT,深圳,ACTIVE,2024-06-22 06:02:00,2024-06-22 06:02:00,2024-06-22 06:02:00
300000878,100000878,CUST300000878,上海远辰供应链科技有限公司,STANDARD,MEDIUM,NET60,ONLINE,杭州,ACTIVE,2024-12-13 00:22:00,2024-12-13 00:22:00,2024-12-13 00:22:00
300000879,100000879,CUST300000879,苏州华盛制造有限公司,STANDARD,LOW,NET60,PARTNER,上海,ACTIVE,2023-12-19 15:45:00,2023-12-19 15:45:00,2023-12-19 15:45:00
300000880,100000880,CUST300000880,上海嘉禾医疗制造有限公司,STANDARD,LOW,NET60,DIRECT,杭州,ACTIVE,2024-03-11 19:16:00,2024-03-11 19:16:00,2024-03-11 19:16:00
300000881,100000881,CUST300000881,上海融信制造制造有限公司,STANDARD,LOW,NET30,PARTNER,上海,ACTIVE,2026-03-21 09:13:00,2026-03-21 09:13:00,2026-03-21 09:13:00
300000882,100000882,CUST300000882,北京华盛物流供应链有限公司,STANDARD,LOW,NET30,ONLINE,深圳,ACTIVE,2024-05-03 08:44:00,2024-05-03 08:44:00,2024-05-03 08:44:00
300000883,100000883,CUST300000883,北京融信贸易科技有限公司,STANDARD,LOW,NET30,ONLINE,上海,ACTIVE,2024-01-25 05:26:00,2024-01-25 05:26:00,2024-01-25 05:26:00
300000884,100000884,CUST300000884,深圳云启制造供应链有限公司,STANDARD,LOW,NET60,PARTNER,北京,ACTIVE,2024-09-10 04:03:00,2024-09-10 04:03:00,2024-09-10 04:03:00
300000885,100000885,CUST300000885,深圳恒越材料制造有限公司,STANDARD,LOW,PREPAID,DIRECT,上海,ACTIVE,2024-03-06 08:44:00,2024-03-06 08:44:00,2024-03-06 08:44:00
300000886,100000886,CUST300000886,李军,STANDARD,MEDIUM,NET90,ONLINE,北京,ACTIVE,2026-03-13 12:36:00,2026-03-13 12:36:00,2026-03-13 12:36:00
300000887,100000887,CUST300000887,上海安拓制造供应链有限公司,STANDARD,MEDIUM,NET30,PARTNER,深圳,ACTIVE,2025-09-03 10:37:00,2025-09-03 10:37:00,2025-09-03 10:37:00
300000888,100000888,CUST300000888,苏州恒越物流贸易有限公司,STANDARD,HIGH,PREPAID,ONLINE,北京,ACTIVE,2025-03-09 19:10:00,2025-03-09 19:10:00,2025-03-09 19:10:00
300000889,100000889,CUST300000889,杭州明川科技制造有限公司,STANDARD,LOW,NET30,DIRECT,苏州,ACTIVE,2025-05-20 08:03:00,2025-05-20 08:03:00,2025-05-20 08:03:00
300000890,100000890,CUST300000890,苏州云启材料有限公司,STANDARD,HIGH,NET30,ONLINE,苏州,ACTIVE,2025-10-11 01:07:00,2025-10-11 01:07:00,2025-10-11 01:07:00
300000891,100000891,CUST300000891,杭州安拓材料科技有限公司,STANDARD,LOW,NET30,ONLINE,苏州,ACTIVE,2024-09-07 13:15:00,2024-09-07 13:15:00,2024-09-07 13:15:00
300000892,100000892,CUST300000892,上海恒越材料制造有限公司,STANDARD,LOW,NET30,PARTNER,北京,ACTIVE,2024-10-05 03:57:00,2024-10-05 03:57:00,2024-10-05 03:57:00
300000893,100000893,CUST300000893,上海启元电子供应链有限公司,STANDARD,LOW,NET60,DIRECT,上海,ACTIVE,2025-06-07 04:47:00,2025-06-07 04:47:00,2025-06-07 04:47:00
300000894,100000894,CUST300000894,杭州融信制造供应链有限公司,STANDARD,HIGH,NET30,ONLINE,上海,ACTIVE,2026-01-20 12:10:00,2026-01-20 12:10:00,2026-01-20 12:10:00
300000895,100000895,CUST300000895,杭州恒越供应链供应链有限公司,STANDARD,MEDIUM,NET30,PARTNER,上海,ACTIVE,2023-10-28 20:38:00,2023-10-28 20:38:00,2023-10-28 20:38:00
300000896,100000896,CUST300000896,北京华盛电子制造有限公司,STANDARD,LOW,NET30,ONLINE,北京,ACTIVE,2024-06-24 10:44:00,2024-06-24 10:44:00,2024-06-24 10:44:00
300000897,100000897,CUST300000897,苏州远辰电子有限公司,STANDARD,LOW,NET60,PARTNER,北京,ACTIVE,2025-10-07 03:42:00,2025-10-07 03:42:00,2025-10-07 03:42:00
300000898,100000898,CUST300000898,上海恒越制造贸易有限公司,STANDARD,MEDIUM,NET30,ONLINE,上海,ACTIVE,2025-01-03 00:23:00,2025-01-03 00:23:00,2025-01-03 00:23:00
300000899,100000899,CUST300000899,上海启元医疗制造有限公司,STANDARD,MEDIUM,NET30,DIRECT,苏州,ACTIVE,2023-10-18 18:27:00,2023-10-18 18:27:00,2023-10-18 18:27:00
300000900,100000900,CUST300000900,深圳华盛供应链贸易有限公司,STANDARD,HIGH,NET30,ONLINE,北京,ACTIVE,2024-08-17 23:04:00,2024-08-17 23:04:00,2024-08-17 23:04:00
300000901,100000901,CUST300000901,杭州恒越电子制造有限公司,STANDARD,MEDIUM,NET60,DIRECT,上海,ACTIVE,2026-03-18 02:40:00,2026-03-18 02:40:00,2026-03-18 02:40:00
300000902,100000902,CUST300000902,上海安拓医疗科技有限公司,STANDARD,LOW,PREPAID,ONLINE,苏州,ACTIVE,2025-01-18 22:24:00,2025-01-18 22:24:00,2025-01-18 22:24:00
300000903,100000903,CUST300000903,杭州智联电子制造有限公司,STANDARD,HIGH,NET60,ONLINE,上海,ACTIVE,2025-02-12 19:02:00,2025-02-12 19:02:00,2025-02-12 19:02:00
300000904,100000904,CUST300000904,苏州融信贸易供应链有限公司,STANDARD,LOW,NET30,DIRECT,苏州,ACTIVE,2025-04-22 11:08:00,2025-04-22 11:08:00,2025-04-22 11:08:00
300000905,100000905,CUST300000905,上海嘉禾材料供应链有限公司,STANDARD,LOW,NET30,PARTNER,深圳,ACTIVE,2025-03-08 11:00:00,2025-03-08 11:00:00,2025-03-08 11:00:00
300000906,100000906,CUST300000906,北京恒越供应链制造有限公司,STANDARD,LOW,NET30,DIRECT,苏州,ACTIVE,2025-11-23 22:48:00,2025-11-23 22:48:00,2025-11-23 22:48:00
300000907,100000907,CUST300000907,苏州启元医疗供应链有限公司,STANDARD,LOW,NET30,PARTNER,上海,ACTIVE,2026-03-08 05:34:00,2026-03-08 05:34:00,2026-03-08 05:34:00
300000908,100000908,CUST300000908,苏州华盛材料制造有限公司,STANDARD,MEDIUM,NET30,DIRECT,苏州,ACTIVE,2024-02-04 13:26:00,2024-02-04 13:26:00,2024-02-04 13:26:00
300000909,100000909,CUST300000909,北京启元科技科技有限公司,STANDARD,LOW,NET60,DIRECT,杭州,ACTIVE,2025-09-01 06:30:00,2025-09-01 06:30:00,2025-09-01 06:30:00
300000910,100000910,CUST300000910,深圳华盛科技贸易有限公司,STANDARD,HIGH,NET90,DIRECT,苏州,ACTIVE,2025-09-21 06:52:00,2025-09-21 06:52:00,2025-09-21 06:52:00
300000911,100000911,CUST300000911,苏州安拓材料科技有限公司,STANDARD,LOW,NET30,PARTNER,苏州,ACTIVE,2024-04-23 08:16:00,2024-04-23 08:16:00,2024-04-23 08:16:00
300000912,100000912,CUST300000912,杭州远辰医疗贸易有限公司,STANDARD,HIGH,NET30,PARTNER,深圳,ACTIVE,2025-02-24 15:05:00,2025-02-24 15:05:00,2025-02-24 15:05:00
300000913,100000913,CUST300000913,杭州远辰物流有限公司,STANDARD,LOW,NET30,DIRECT,上海,ACTIVE,2025-03-04 07:33:00,2025-03-04 07:33:00,2025-03-04 07:33:00
300000914,100000914,CUST300000914,深圳华盛贸易科技有限公司,STANDARD,LOW,NET30,PARTNER,北京,ACTIVE,2025-03-26 17:34:00,2025-03-26 17:34:00,2025-03-26 17:34:00
300000915,100000915,CUST300000915,上海云启科技供应链有限公司,STANDARD,LOW,NET30,PARTNER,北京,ACTIVE,2026-02-23 03:32:00,2026-02-23 03:32:00,2026-02-23 03:32:00
300000916,100000916,CUST300000916,杭州明川科技制造有限公司,STANDARD,LOW,NET90,PARTNER,苏州,ACTIVE,2024-11-08 20:24:00,2024-11-08 20:24:00,2024-11-08 20:24:00
300000917,100000917,CUST300000917,苏州远辰制造制造有限公司,STANDARD,LOW,NET60,PARTNER,北京,ACTIVE,2025-08-23 05:43:00,2025-08-23 05:43:00,2025-08-23 05:43:00
300000918,100000918,CUST300000918,杭州智联贸易制造有限公司,STANDARD,LOW,NET30,PARTNER,杭州,ACTIVE,2024-12-09 04:08:00,2024-12-09 04:08:00,2024-12-09 04:08:00
300000919,100000919,CUST300000919,深圳恒越电子科技有限公司,STANDARD,MEDIUM,NET90,ONLINE,上海,ACTIVE,2023-12-30 06:04:00,2023-12-30 06:04:00,2023-12-30 06:04:00
300000920,100000920,CUST300000920,苏州启元材料制造有限公司,STANDARD,LOW,NET30,DIRECT,杭州,ACTIVE,2024-08-22 22:29:00,2024-08-22 22:29:00,2024-08-22 22:29:00
300000921,100000921,CUST300000921,杭州嘉禾贸易科技有限公司,STANDARD,LOW,NET30,DIRECT,苏州,ACTIVE,2026-02-18 07:50:00,2026-02-18 07:50:00,2026-02-18 07:50:00
300000922,100000922,CUST300000922,北京远辰科技制造有限公司,STANDARD,HIGH,NET60,PARTNER,深圳,ACTIVE,2026-03-09 23:25:00,2026-03-09 23:25:00,2026-03-09 23:25:00
300000923,100000923,CUST300000923,上海明川电子制造有限公司,STANDARD,LOW,PREPAID,ONLINE,深圳,ACTIVE,2024-02-18 00:20:00,2024-02-18 00:20:00,2024-02-18 00:20:00
300000924,100000924,CUST300000924,王凯,STANDARD,LOW,NET30,DIRECT,上海,ACTIVE,2025-02-26 16:58:00,2025-02-26 16:58:00,2025-02-26 16:58:00
300000925,100000925,CUST300000925,深圳恒越电子贸易有限公司,STANDARD,LOW,NET60,ONLINE,苏州,ACTIVE,2025-11-06 05:09:00,2025-11-06 05:09:00,2025-11-06 05:09:00
300000926,100000926,CUST300000926,北京恒越物流贸易有限公司,STANDARD,LOW,NET60,PARTNER,苏州,ACTIVE,2025-01-12 09:51:00,2025-01-12 09:51:00,2025-01-12 09:51:00
300000927,100000927,CUST300000927,杭州融信材料贸易有限公司,STANDARD,HIGH,NET30,PARTNER,苏州,ACTIVE,2025-11-06 22:27:00,2025-11-06 22:27:00,2025-11-06 22:27:00
300000928,100000928,CUST300000928,杭州恒越材料有限公司,STANDARD,LOW,PREPAID,ONLINE,深圳,ACTIVE,2025-11-08 06:16:00,2025-11-08 06:16:00,2025-11-08 06:16:00
300000929,100000929,CUST300000929,深圳云启材料贸易有限公司,STANDARD,LOW,NET30,DIRECT,深圳,ACTIVE,2026-02-03 21:52:00,2026-02-03 21:52:00,2026-02-03 21:52:00
300000930,100000930,CUST300000930,深圳远辰科技制造有限公司,STANDARD,HIGH,NET30,DIRECT,苏州,ACTIVE,2025-01-09 13:46:00,2025-01-09 13:46:00,2025-01-09 13:46:00
300000931,100000931,CUST300000931,苏州智联科技有限公司,STANDARD,LOW,NET30,PARTNER,苏州,ACTIVE,2024-03-24 00:09:00,2024-03-24 00:09:00,2024-03-24 00:09:00
300000932,100000932,CUST300000932,苏州明川制造供应链有限公司,STANDARD,LOW,PREPAID,DIRECT,杭州,ACTIVE,2025-02-22 10:15:00,2025-02-22 10:15:00,2025-02-22 10:15:00
300000933,100000933,CUST300000933,北京融信医疗贸易有限公司,STANDARD,LOW,NET90,PARTNER,北京,ACTIVE,2024-06-14 17:37:00,2024-06-14 17:37:00,2024-06-14 17:37:00
300000934,100000934,CUST300000934,杭州启元科技制造有限公司,STANDARD,MEDIUM,NET60,PARTNER,北京,ACTIVE,2025-10-27 21:39:00,2025-10-27 21:39:00,2025-10-27 21:39:00
300000935,100000935,CUST300000935,苏州启元电子有限公司,STANDARD,LOW,NET30,DIRECT,上海,ACTIVE,2026-01-07 07:51:00,2026-01-07 07:51:00,2026-01-07 07:51:00
300000936,100000936,CUST300000936,上海融信医疗贸易有限公司,STANDARD,MEDIUM,NET30,DIRECT,上海,ACTIVE,2023-10-26 23:38:00,2023-10-26 23:38:00,2023-10-26 23:38:00
300000937,100000937,CUST300000937,深圳智联科技制造有限公司,STANDARD,LOW,PREPAID,DIRECT,上海,ACTIVE,2024-11-07 19:54:00,2024-11-07 19:54:00,2024-11-07 19:54:00
300000938,100000938,CUST300000938,深圳明川电子制造有限公司,STANDARD,LOW,NET60,PARTNER,深圳,ACTIVE,2023-12-19 20:45:00,2023-12-19 20:45:00,2023-12-19 20:45:00
300000939,100000939,CUST300000939,苏州华盛科技贸易有限公司,STANDARD,LOW,NET30,PARTNER,上海,ACTIVE,2024-12-08 07:39:00,2024-12-08 07:39:00,2024-12-08 07:39:00
300000940,100000940,CUST300000940,上海融信材料贸易有限公司,STANDARD,MEDIUM,NET30,ONLINE,北京,ACTIVE,2026-02-01 01:46:00,2026-02-01 01:46:00,2026-02-01 01:46:00
300000941,100000941,CUST300000941,上海华盛物流制造有限公司,STANDARD,LOW,NET30,PARTNER,深圳,ACTIVE,2023-11-24 16:58:00,2023-11-24 16:58:00,2023-11-24 16:58:00
300000942,100000942,CUST300000942,杨婷,STANDARD,LOW,NET60,PARTNER,杭州,ACTIVE,2025-10-15 20:35:00,2025-10-15 20:35:00,2025-10-15 20:35:00
300000943,100000943,CUST300000943,上海明川供应链贸易有限公司,STANDARD,MEDIUM,NET30,DIRECT,苏州,ACTIVE,2026-02-02 00:53:00,2026-02-02 00:53:00,2026-02-02 00:53:00
300000944,100000944,CUST300000944,杭州启元供应链有限公司,STANDARD,LOW,NET30,DIRECT,杭州,ACTIVE,2023-11-06 14:28:00,2023-11-06 14:28:00,2023-11-06 14:28:00
300000945,100000945,CUST300000945,刘军,STANDARD,LOW,NET30,DIRECT,苏州,ACTIVE,2025-02-10 01:10:00,2025-02-10 01:10:00,2025-02-10 01:10:00
300000946,100000946,CUST300000946,北京启元制造供应链有限公司,STANDARD,LOW,NET60,DIRECT,上海,ACTIVE,2025-07-21 06:39:00,2025-07-21 06:39:00,2025-07-21 06:39:00
300000947,100000947,CUST300000947,上海安拓电子制造有限公司,STANDARD,LOW,NET30,PARTNER,杭州,ACTIVE,2023-12-20 04:31:00,2023-12-20 04:31:00,2023-12-20 04:31:00
300000948,100000948,CUST300000948,深圳恒越电子供应链有限公司,STANDARD,LOW,NET60,ONLINE,北京,ACTIVE,2024-12-11 20:37:00,2024-12-11 20:37:00,2024-12-11 20:37:00
300000949,100000949,CUST300000949,上海云启制造供应链有限公司,STANDARD,LOW,NET30,PARTNER,深圳,ACTIVE,2024-05-12 18:36:00,2024-05-12 18:36:00,2024-05-12 18:36:00
300000950,100000950,CUST300000950,深圳安拓物流供应链有限公司,STANDARD,LOW,NET60,PARTNER,深圳,ACTIVE,2025-11-03 08:56:00,2025-11-03 08:56:00,2025-11-03 08:56:00
300000951,100000951,CUST300000951,上海安拓科技供应链有限公司,STANDARD,MEDIUM,NET30,PARTNER,深圳,ACTIVE,2025-08-03 18:57:00,2025-08-03 18:57:00,2025-08-03 18:57:00
300000952,100000952,CUST300000952,深圳恒越材料供应链有限公司,STANDARD,HIGH,NET30,PARTNER,深圳,ACTIVE,2024-03-05 13:34:00,2024-03-05 13:34:00,2024-03-05 13:34:00
300000953,100000953,CUST300000953,上海启元制造科技有限公司,STANDARD,LOW,NET30,DIRECT,北京,ACTIVE,2025-08-31 18:57:00,2025-08-31 18:57:00,2025-08-31 18:57:00
300000954,100000954,CUST300000954,北京明川物流科技有限公司,STANDARD,LOW,NET30,DIRECT,苏州,ACTIVE,2025-06-29 06:35:00,2025-06-29 06:35:00,2025-06-29 06:35:00
300000955,100000955,CUST300000955,杭州智联科技有限公司,STANDARD,HIGH,NET30,DIRECT,苏州,ACTIVE,2023-12-03 21:57:00,2023-12-03 21:57:00,2023-12-03 21:57:00
300000956,100000956,CUST300000956,深圳云启医疗贸易有限公司,STANDARD,LOW,NET90,PARTNER,杭州,ACTIVE,2025-06-17 11:24:00,2025-06-17 11:24:00,2025-06-17 11:24:00
300000957,100000957,CUST300000957,苏州启元科技科技有限公司,STANDARD,MEDIUM,NET60,PARTNER,上海,ACTIVE,2024-07-20 16:13:00,2024-07-20 16:13:00,2024-07-20 16:13:00
300000958,100000958,CUST300000958,深圳启元物流有限公司,STANDARD,LOW,NET30,DIRECT,北京,ACTIVE,2024-06-07 13:08:00,2024-06-07 13:08:00,2024-06-07 13:08:00
300000959,100000959,CUST300000959,深圳融信物流制造有限公司,STANDARD,MEDIUM,NET60,DIRECT,北京,ACTIVE,2025-02-01 23:50:00,2025-02-01 23:50:00,2025-02-01 23:50:00
300000960,100000960,CUST300000960,杭州华盛科技制造有限公司,STANDARD,LOW,NET30,DIRECT,上海,ACTIVE,2025-04-08 17:45:00,2025-04-08 17:45:00,2025-04-08 17:45:00
300000961,100000961,CUST300000961,深圳明川供应链制造有限公司,STANDARD,LOW,NET90,DIRECT,深圳,ACTIVE,2023-12-19 06:09:00,2023-12-19 06:09:00,2023-12-19 06:09:00
300000962,100000962,CUST300000962,杭州云启科技制造有限公司,STANDARD,LOW,NET30,PARTNER,上海,ACTIVE,2023-11-30 15:12:00,2023-11-30 15:12:00,2023-11-30 15:12:00
300000963,100000963,CUST300000963,杭州安拓物流科技有限公司,STANDARD,LOW,NET60,PARTNER,北京,ACTIVE,2026-01-22 23:36:00,2026-01-22 23:36:00,2026-01-22 23:36:00
300000964,100000964,CUST300000964,杭州明川材料制造有限公司,STANDARD,LOW,NET30,DIRECT,北京,ACTIVE,2024-12-01 13:51:00,2024-12-01 13:51:00,2024-12-01 13:51:00
300000965,100000965,CUST300000965,杨凯,STANDARD,LOW,NET30,PARTNER,杭州,ACTIVE,2024-04-07 20:56:00,2024-04-07 20:56:00,2024-04-07 20:56:00
300000966,100000966,CUST300000966,深圳融信材料供应链有限公司,STANDARD,HIGH,NET30,DIRECT,北京,ACTIVE,2024-07-19 19:37:00,2024-07-19 19:37:00,2024-07-19 19:37:00
300000967,100000967,CUST300000967,上海远辰科技制造有限公司,STANDARD,MEDIUM,NET90,ONLINE,北京,ACTIVE,2024-06-19 11:07:00,2024-06-19 11:07:00,2024-06-19 11:07:00
300000968,100000968,CUST300000968,杭州恒越材料贸易有限公司,STANDARD,LOW,NET90,ONLINE,北京,ACTIVE,2025-04-23 03:28:00,2025-04-23 03:28:00,2025-04-23 03:28:00
300000969,100000969,CUST300000969,杭州云启医疗供应链有限公司,STANDARD,LOW,NET90,PARTNER,上海,ACTIVE,2023-10-30 03:05:00,2023-10-30 03:05:00,2023-10-30 03:05:00
300000970,100000970,CUST300000970,苏州智联制造制造有限公司,STANDARD,LOW,NET30,PARTNER,上海,ACTIVE,2025-07-16 18:19:00,2025-07-16 18:19:00,2025-07-16 18:19:00
300000971,100000971,CUST300000971,北京智联制造供应链有限公司,STANDARD,LOW,NET30,PARTNER,北京,ACTIVE,2025-04-14 22:23:00,2025-04-14 22:23:00,2025-04-14 22:23:00
300000972,100000972,CUST300000972,杭州恒越供应链贸易有限公司,STANDARD,LOW,NET30,DIRECT,杭州,ACTIVE,2025-12-25 21:23:00,2025-12-25 21:23:00,2025-12-25 21:23:00
300000973,100000973,CUST300000973,北京云启材料供应链有限公司,STANDARD,MEDIUM,NET30,DIRECT,北京,ACTIVE,2024-03-30 13:00:00,2024-03-30 13:00:00,2024-03-30 13:00:00
300000974,100000974,CUST300000974,杭州嘉禾物流有限公司,STANDARD,LOW,NET30,PARTNER,上海,ACTIVE,2025-01-09 14:52:00,2025-01-09 14:52:00,2025-01-09 14:52:00
